,BPC9,BPC10,BPC11,BPC12,BPC13,BPC14,BPC15,BPC16,BPCdem1,BPCdem2,indpt_EO,xdemWhite,demBlackBin,xdemHispBin,demRaceOther,age_18-34,age_35-44,age_45-64,age_65+,xeduc3_nocollege,xeduc3_bach,xeduc3_postgrad,xpid3_D,xpid3_I,xpid3_R,xsubVote20O_Biden,xsubVote20O_Trump,xsubVote20O_Other,xsubVote20O_NoVote,xdemGender_M,xdemGender_F
1119,2,1,3,3,2,1,2,3,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1120,1,2,3,2,1,2,1,1,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1121,3,3,3,3,3,3,3,3,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1122,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1123,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1124,5,5,5,5,3,3,2,5,,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1125,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1126,4,4,4,4,4,3,3,3,,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1127,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1128,1,1,1,2,1,1,2,2,,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
1129,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1130,1,1,2,1,1,1,2,2,,1.0,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1131,1,1,1,1,1,1,1,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1132,5,2,2,5,5,5,5,5,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1133,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1134,1,1,1,1,1,1,1,1,,1.0,1,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1135,2,1,1,2,1,1,2,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1136,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1137,1,1,1,1,3,2,4,4,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1138,2,2,2,2,2,2,1,1,0.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1139,1,1,1,1,1,1,1,1,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1140,1,1,1,4,1,1,1,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1141,2,2,2,2,4,4,4,4,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1142,4,4,4,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1143,2,1,2,1,2,1,1,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1144,5,5,5,5,2,2,5,5,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1145,3,2,2,3,2,3,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1146,1,1,1,1,1,1,2,2,,0.0,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1147,1,1,1,1,1,1,1,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1148,5,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1149,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1150,1,1,1,2,1,1,1,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1151,2,2,2,2,2,2,2,2,,1.0,1,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1152,1,1,1,3,1,1,1,2,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1153,3,3,2,3,2,2,1,2,0.0,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1154,5,3,4,4,2,2,3,3,,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1155,2,1,2,2,2,1,2,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1156,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1157,1,1,1,1,3,3,3,3,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1158,2,2,3,3,2,2,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1159,1,1,1,1,1,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1160,2,2,2,3,2,2,2,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1161,3,3,3,3,3,3,3,3,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1162,3,3,3,3,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1163,2,2,2,1,2,2,2,2,,1.0,1,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1164,2,1,1,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1165,2,1,2,1,2,1,1,1,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1166,3,3,3,3,3,3,3,3,,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
1167,2,2,2,2,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
1168,2,2,2,2,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1169,2,2,2,2,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1170,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1171,2,2,2,2,2,2,2,2,,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1172,1,1,1,4,1,1,2,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1173,1,1,1,1,1,1,1,1,,0.0,1,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1174,2,2,2,2,2,2,2,2,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1175,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1176,2,1,2,3,2,2,3,1,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1177,2,3,4,4,2,3,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1178,3,2,2,2,2,2,2,3,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1179,4,4,4,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1180,1,1,2,4,1,1,1,4,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1181,4,4,4,4,4,4,4,4,0.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1182,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1183,1,1,1,3,1,1,1,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1184,1,2,2,2,2,2,2,2,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
1185,2,2,2,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1186,2,2,2,3,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1187,1,2,2,1,2,2,1,2,,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1188,1,1,1,1,1,1,2,1,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1189,2,2,2,2,2,2,2,2,,1.0,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1190,5,5,5,5,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1191,5,5,5,5,5,5,5,5,,,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1192,5,5,5,5,5,5,5,5,,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1193,1,1,2,2,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1194,2,1,1,1,2,2,2,2,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1195,1,1,1,1,1,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1196,2,2,2,2,2,2,2,2,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1197,3,3,3,3,2,2,3,3,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
1198,2,5,4,4,3,5,5,5,,,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1199,2,2,2,2,1,2,2,2,,0.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1200,1,1,1,1,1,1,1,1,,,0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1201,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1202,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
1203,1,1,1,1,1,1,3,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1204,4,4,4,4,4,4,4,4,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1205,2,2,2,2,2,2,2,3,,,1,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1206,1,1,1,1,1,1,1,1,,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1207,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,1.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1208,4,4,4,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1209,4,4,4,4,3,3,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1210,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1211,1,1,1,2,1,1,1,1,0.0,,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1212,1,1,1,1,1,1,1,1,,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
1213,3,3,3,3,3,3,3,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1214,2,5,5,5,2,2,2,2,1.0,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1215,2,2,2,2,2,2,2,2,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1216,5,3,3,3,3,3,3,3,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1217,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1218,1,1,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1219,2,2,2,2,2,2,2,2,,1.0,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1220,1,2,1,2,1,2,1,2,,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1221,1,1,1,1,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1222,3,5,5,5,2,3,2,2,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1223,2,2,3,3,3,2,3,3,0.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1224,1,1,1,1,1,1,1,1,,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
1225,2,2,2,2,2,2,2,2,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1226,1,2,1,2,1,2,1,2,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1227,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
1228,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1229,2,2,2,2,2,3,2,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1230,1,5,5,5,5,5,5,5,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1231,5,5,5,5,5,5,5,5,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1232,1,1,1,1,1,1,1,1,,0.0,1,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1233,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1234,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1235,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1236,1,1,4,4,1,1,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1237,1,1,1,2,2,1,1,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1238,3,4,4,4,4,4,4,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1239,1,1,2,2,3,1,1,3,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1240,1,1,1,1,1,1,1,1,,1.0,0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1241,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1242,1,1,1,2,1,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1243,3,3,4,4,3,4,4,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1244,3,2,3,4,3,3,3,4,,,1,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1245,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1246,3,3,3,3,2,2,2,2,,1.0,1,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1247,2,2,2,2,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1248,2,2,2,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1249,1,1,1,1,2,2,1,2,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1250,2,2,2,3,2,2,2,3,,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
1251,1,1,1,1,1,1,1,1,,,1,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1252,1,1,1,2,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
1253,3,3,3,4,3,2,2,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1254,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1255,2,1,1,1,2,2,2,1,,1.0,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1256,3,2,1,2,3,2,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1257,1,1,1,1,1,1,1,1,0.0,,0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1258,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1259,3,3,3,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1260,1,1,1,1,2,1,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1261,1,1,1,2,1,1,1,2,,,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1262,2,2,2,2,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1263,1,1,1,1,1,1,1,2,,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1264,2,2,2,2,2,2,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1265,4,4,4,4,4,4,4,4,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1266,2,2,2,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1267,3,3,3,3,3,3,3,3,1.0,,0,1.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1268,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1269,5,5,5,5,5,5,5,5,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1270,1,1,1,2,1,1,2,2,,0.0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
1271,1,2,1,1,2,2,1,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1272,3,3,2,4,2,1,2,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1273,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1274,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
1275,1,1,1,4,1,1,1,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1276,2,2,2,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1277,1,1,1,2,1,1,1,2,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1278,4,5,3,3,3,3,2,4,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1279,4,4,4,4,4,4,4,4,1.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1280,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1281,3,2,3,3,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1282,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
1283,1,2,1,2,1,1,2,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1284,3,3,3,3,3,3,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1285,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1286,1,2,2,3,1,2,2,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1287,2,1,2,3,2,1,2,3,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1288,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1289,2,3,2,3,3,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1290,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1291,5,5,2,4,2,5,5,5,,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1292,1,2,1,2,1,1,2,1,,1.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1293,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1294,5,5,5,2,5,3,5,3,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
1295,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1296,5,2,3,2,3,5,2,4,1.0,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1297,1,1,1,1,1,1,1,1,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1298,2,2,2,2,2,2,2,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1299,5,5,5,5,5,5,5,5,,0.0,0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1300,2,5,4,5,2,5,5,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1301,5,5,5,4,5,5,5,5,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1302,1,2,1,1,1,2,2,2,,0.0,0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1303,1,1,1,1,1,1,1,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1304,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1305,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
