"xdemAll","age","AUD","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14_TEXT","BPC1_14NET","BPC1_15NET","BPC1_16NET","BPC2","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14_TEXT","BPC3_14NET","BPC3_15NET","BPC3_16NET","BPC4","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14_TEXT","BPC5_14NET","BPC5_15NET","BPC5_16NET","BPC6a","BPC6a_cand1n","BPC6a_cand2n","BPC6b","BPC6b_cand1n","BPC6b_cand2n","BPC6c","BPC6c_cand1n","BPC6c_cand2n","BPC6d","BPC6d_cand1n","BPC6d_cand2n","BPC6e","BPC6e_cand1n","BPC6e_cand2n","BPC6f","BPC6f_cand1n","BPC6f_cand2n","BPC7","BPC8","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14","BPC15","BPC16","BPC17_1NET","BPC17_2NET","BPC17_3NET","BPC17_4NET","BPC17_5NET","BPC17_6NET","BPC17_7NET","BPC17_8NET","BPC17_9_TEXT","BPC17_9NET","BPC17_10NET","BPCdem1","BPCdem2","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","BPCxdem6","BPCxdem7","BPCxdem8","BPCxdem9","demAgeGeneration","demBlackBin","demRaceOther","xBPC7dem","xBPC7rep","xBPC7state","xdemBidenApprove","xdemBidenApprove2","xdemBidenFav","xdemBidenFavFull","xdemEmploy","xdemEvang","xdemGender","xdemHispBin","xdemIdeo3","xdemInc3","xdemMilHH1","xdemReligion","xdemReligOther","xdemUsr","xdemWhite","xeduc3","xnr1","xnr3","xpid3","xpidGender","xreg4","xsubVote14O","xsubVote16O","xsubVote18O","xsubVote20O","wts"
1,4,1,2,2,1,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,1,2,3,15,3,3,5,14,3,11,6,3,10,3,3,5,2,6,7,5,2,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,6,NA,NA,2,4,2,4,2,1,2,NA,3,2,2,1,NA,3,1,3,2,1,3,6,2,1,2,2,2,2.1033535331748268
1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,1,5,3,3,13,9,3,2,14,3,14,7,3,14,8,3,14,1,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,3,NA,1,NA,NA,5,1,2,1,2,1,NA,1,NA,2,2,2,4,NA,2,NA,2,1,7,2,3,4,1,1,1,1,1.764297404199392
1,4,1,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,2,10,1,2,4,1,3,4,2,1,1,8,2,13,1,3,13,9,4,6,3,2,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,4,NA,2,4,2,4,6,NA,2,NA,3,2,2,2,1,2,1,3,2,2,3,6,1,1,2,2,2,0.5557055162427472
1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,1,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,3,9,4,2,1,5,1,12,14,2,6,5,3,3,14,3,7,4,4,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,NA,4,NA,2,4,2,4,7,NA,2,NA,1,1,2,4,NA,2,1,1,2,3,1,2,3,2,1,1,1,0.48385846920400133
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,1,2,2,2,2,1,1,2,2,2,2,2,2,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,7,13,3,3,8,3,14,9,3,8,7,3,7,4,3,8,5,5,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,5,1,2,1,2,1,NA,2,NA,1,3,2,4,NA,2,1,1,1,5,2,4,1,1,1,1,1,1.519786356405763
1,4,1,2,1,2,1,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,1,1,NA,2,2,2,3,3,1,3,8,9,2,7,5,3,10,7,3,10,11,3,13,4,4,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,4,NA,NA,4,NA,NA,1,2,1,2,6,2,2,NA,2,3,2,1,NA,2,1,3,2,4,1,2,1,1,1,1,1,1.5172942849400666
1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,3,10,2,1,6,7,3,8,7,2,12,6,1,5,15,3,10,8,4,2,3,3,3,3,3,3,3,4,1,2,2,2,1,1,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,NA,1,NA,4,NA,2,3,2,3,1,NA,1,NA,2,1,2,2,1,2,NA,2,2,1,2,3,4,2,4,NA,2,0.7137730754496825
1,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,1,NA,2,2,2,NA,1,1,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,9,14,3,1,3,2,5,5,2,1,2,1,13,14,2,1,13,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,5,NA,NA,1,2,1,2,6,2,2,NA,3,2,1,1,NA,2,1,1,1,4,1,2,1,1,1,1,1,1.525757667467125
1,3,1,2,1,2,2,2,2,2,2,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,3,8,1,4,2,3,8,9,1,1,10,1,7,2,1,7,4,4,6,3,2,5,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,4,2,4,2,4,1,2,1,NA,3,3,2,1,NA,3,1,1,2,1,2,3,1,1,2,2,2,1.1669470205564256
1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,7,8,3,7,12,3,5,2,3,8,1,3,4,1,3,1,14,2,5,3,4,4,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,2,NA,NA,2,4,2,4,1,NA,2,NA,3,2,2,1,1,2,1,2,2,1,3,6,4,1,2,2,2,0.7919951382034136
1,4,1,2,2,2,2,1,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,1,1,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,1,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,1,11,10,3,4,15,1,12,9,2,9,6,2,1,14,1,12,1,4,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,4,NA,NA,1,2,1,2,6,2,1,NA,1,1,2,1,NA,2,1,1,1,4,1,1,2,1,1,1,1,0.37194819456277234
1,4,1,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,1,2,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,1,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,4,1,2,2,6,1,5,2,3,2,4,3,1,2,3,3,2,5,2,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,5,NA,NA,1,2,1,2,6,2,1,NA,1,1,2,1,NA,2,1,2,2,7,1,1,1,2,4,NA,1,1.2498100273909807
1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,1,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,3,12,8,3,4,13,3,14,5,3,1,8,3,3,2,3,9,3,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,5,NA,NA,1,2,1,1,1,2,2,NA,1,1,1,5,NA,2,1,2,1,5,1,2,3,1,1,NA,1,0.7029607013145249
1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,1,4,3,3,7,15,3,1,2,3,7,5,3,13,12,3,5,9,3,1,2,2,2,3,2,2,2,3,2,1,1,2,1,1,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,2,NA,1,1,2,4,NA,3,1,1,2,8,2,4,3,2,4,NA,4,0.5755601920653487
1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,1,3,12,2,9,3,3,12,5,3,12,10,3,10,9,2,8,14,2,6,4,4,4,4,2,3,3,3,1,2,2,2,1,1,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,NA,2,2,4,2,4,6,2,1,NA,2,1,1,1,NA,2,1,2,2,2,2,3,4,1,2,2,2,2.442689903091552
1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,1,2,1,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,1,1,13,2,3,7,1,9,10,2,10,15,1,3,2,1,15,4,5,4,1,2,1,4,5,1,1,3,2,1,1,2,1,2,2,2,NA,2,2,NA,1,NA,NA,1,1,1,NA,NA,1,NA,2,NA,NA,NA,NA,5,2,4,2,4,3,NA,1,NA,2,1,2,4,NA,1,1,1,2,5,1,1,2,1,1,1,1,1.7782820814425915
1,4,1,2,2,1,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,14,2,3,8,10,3,9,3,2,11,7,3,8,12,3,2,10,3,6,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,NA,3,2,4,2,4,6,2,1,NA,3,1,2,1,NA,3,1,3,2,4,3,5,1,1,2,2,2,1.266738114394418
1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,1,4,2,8,5,2,13,1,1,1,15,1,6,13,1,15,5,5,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,5,1,2,2,4,4,1,2,NA,3,1,2,5,NA,3,1,1,1,3,3,6,3,1,2,2,2,0.6710448723720668
1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,1,2,NA,2,2,2,1,3,7,3,11,10,2,13,7,3,9,12,1,6,8,1,6,4,2,7,3,1,5,3,3,1,2,3,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,1,NA,4,NA,NA,2,NA,NA,2,4,2,4,4,1,2,NA,NA,1,2,5,NA,3,1,1,2,2,2,4,3,1,2,3,2,1.9945381582849013
1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,6,5,3,3,13,3,8,7,3,12,13,3,1,9,3,15,13,3,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,NA,NA,3,NA,NA,1,2,1,2,1,NA,2,NA,1,1,2,4,NA,1,1,1,2,5,1,2,3,1,1,1,1,0.3524708604413224
1,4,1,2,2,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,1,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,1,2,2,1,2,NA,2,2,2,2,8,4,1,5,3,3,9,8,2,11,14,1,4,8,2,9,6,6,2,5,2,5,4,2,5,2,3,1,2,2,2,1,1,1,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,6,NA,2,4,2,4,6,1,1,NA,3,1,2,1,NA,2,1,1,2,2,3,5,3,1,2,2,2,1.3902190374135228
1,4,1,2,2,2,2,2,2,2,1,2,1,2,2,1,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,3,4,3,3,7,9,1,13,4,1,2,3,2,14,6,1,2,7,5,1,1,1,1,1,3,3,3,3,2,1,2,1,2,2,1,2,NA,2,2,NA,2,NA,NA,2,1,1,NA,NA,NA,1,4,1,NA,NA,5,NA,1,1,1,1,1,2,2,NA,1,1,2,1,NA,2,NA,2,1,3,1,2,3,1,1,1,1,0.72949092961449
1,3,1,2,1,2,1,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,1,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,1,1,2,2,2,1,2,2,2,2,2,NA,2,2,2,1,5,12,1,3,10,1,5,7,3,8,9,3,12,13,3,4,8,1,2,4,2,2,4,4,4,2,4,1,1,2,1,1,1,1,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,1,NA,4,NA,1,1,NA,NA,2,4,2,4,6,1,2,NA,3,1,2,1,NA,2,NA,1,2,1,2,4,3,1,2,2,2,1.455749117692096
1,4,1,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,2,12,6,1,6,13,1,5,13,3,7,3,2,12,14,2,5,14,1,7,4,4,4,4,3,4,4,4,1,1,2,1,2,1,1,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,1,4,NA,NA,1,NA,NA,2,4,2,4,6,1,2,NA,3,1,2,1,NA,3,1,1,2,1,3,6,1,1,2,2,2,0.5588052104833705
1,4,1,2,1,2,2,1,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,1,1,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,3,10,7,3,5,2,3,1,7,2,3,12,3,10,3,3,8,4,5,1,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,5,NA,NA,1,2,1,2,6,2,1,NA,2,2,2,5,NA,2,1,2,2,7,2,3,3,1,2,1,1,1.4506401590593416
1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,1,1,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,3,4,8,2,10,14,3,1,5,3,3,2,1,6,1,3,8,5,4,6,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,4,NA,NA,2,4,2,4,1,1,2,1,3,1,2,5,NA,2,1,2,2,1,3,6,3,1,2,2,2,2.9236513203194194
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,3,2,7,3,15,13,3,14,3,3,14,11,3,4,8,2,1,12,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,5,2,4,2,3,6,NA,2,NA,1,1,2,4,NA,2,1,1,2,8,1,2,1,2,4,NA,1,0.3052629770311897
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,14,5,3,4,12,3,7,3,2,3,5,3,15,9,3,3,13,2,2,2,2,2,4,2,2,2,3,1,1,2,2,1,2,1,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,1,NA,4,NA,NA,2,NA,NA,2,4,2,4,3,1,2,NA,3,1,2,5,NA,1,1,1,2,2,3,6,2,1,2,2,2,0.4231716731941564
1,4,1,2,1,2,2,1,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,1,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,8,5,3,7,15,3,13,8,2,2,5,2,1,5,3,8,13,2,2,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,NA,2,NA,1,1,1,1,6,2,1,NA,1,3,2,1,NA,1,1,3,2,1,1,1,4,1,1,1,1,0.5760525132563136
1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,2,13,1,3,9,8,2,8,5,3,15,7,3,3,13,3,3,15,1,2,2,2,2,4,2,2,2,4,1,2,2,2,1,1,1,1,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,1,NA,2,4,2,4,6,1,2,NA,2,2,1,1,NA,2,1,1,2,1,3,6,3,1,2,2,2,0.7164561567987339
1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,1,5,1,3,7,1,2,1,5,1,5,9,3,10,11,3,1,8,6,7,5,5,5,5,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,6,2,4,2,4,6,1,2,NA,3,1,2,5,NA,2,1,1,2,8,3,6,3,1,2,2,4,0.2963287079997611
1,3,1,2,1,2,2,1,2,2,2,1,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,1,2,15,3,1,7,1,10,1,2,1,2,3,4,3,1,10,6,6,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,4,1,NA,6,NA,NA,1,1,1,1,7,2,2,NA,3,1,2,5,NA,1,NA,1,1,1,1,2,3,1,1,1,1,1.1342140103137055
1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,1,2,2,NA,2,2,2,1,3,14,3,1,2,3,4,1,2,4,11,2,5,9,2,1,11,3,2,3,3,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,3,NA,2,3,2,3,1,2,2,NA,3,2,2,1,NA,2,1,3,2,1,3,6,2,1,2,2,2,1.3233053428902364
1,4,1,2,2,2,2,1,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,1,1,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,5,4,1,5,9,3,15,9,3,15,7,1,11,9,3,5,4,2,7,4,4,4,4,4,4,4,4,1,1,2,1,1,1,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,2,NA,2,4,2,4,6,2,2,NA,2,3,1,1,NA,2,1,2,2,2,2,4,3,1,2,2,2,2.512470595303997
1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,1,2,2,2,2,NA,2,2,2,3,5,2,3,11,14,3,1,11,3,1,9,3,5,2,3,14,8,2,2,2,2,2,4,2,2,2,3,1,2,2,2,1,1,1,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,1,NA,3,NA,NA,2,NA,NA,2,4,2,4,1,1,2,NA,3,1,2,1,NA,1,1,2,2,1,3,6,2,1,2,2,2,0.5309727181667683
1,4,1,2,2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,2,13,12,3,8,2,3,13,7,3,7,13,1,6,4,1,6,1,6,2,2,2,2,1,2,2,2,3,2,1,1,2,2,2,1,1,NA,2,2,NA,3,NA,NA,3,NA,1,NA,NA,1,NA,4,NA,1,NA,NA,6,1,2,1,2,6,2,2,1,1,2,2,1,NA,2,NA,1,2,1,1,2,4,1,1,1,1,2.7361036713225553
1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2,1,2,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,1,5,15,1,11,10,1,1,15,3,12,15,1,11,5,1,5,4,4,5,1,1,2,3,2,1,2,3,1,2,2,2,1,2,2,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,4,NA,2,4,2,4,6,1,2,NA,3,3,2,1,NA,3,1,2,2,8,3,6,2,1,2,2,2,2.653894369496477
1,4,1,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,3,7,5,3,9,4,3,4,15,3,8,15,3,7,3,3,3,4,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,1,NA,NA,NA,1,1,1,1,1,6,2,2,NA,1,1,2,1,NA,3,NA,1,1,5,1,2,3,1,1,1,1,2.0953075766509435
1,4,1,2,2,2,1,1,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,1,1,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,1,1,2,1,2,2,2,2,2,NA,2,2,2,1,1,2,2,3,1,2,2,1,1,1,3,1,1,2,3,4,2,2,7,3,2,2,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,1,2,NA,NA,2,4,2,4,6,2,2,NA,3,1,1,1,NA,2,NA,2,2,1,1,2,4,1,1,1,2,0.36350007633507525
1,4,1,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,2,1,1,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,1,1,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,9,15,3,9,1,3,4,3,3,13,9,2,2,10,1,13,9,6,7,3,3,3,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,6,NA,1,2,1,2,4,2,2,NA,3,1,2,1,NA,1,1,1,2,2,2,4,1,1,1,1,1,2.313607584188755
1,4,1,2,2,2,1,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,3,3,4,1,6,8,1,5,4,2,9,5,3,10,12,3,3,2,5,7,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,1,1,6,2,1,NA,2,2,2,1,NA,2,1,2,1,1,1,1,2,1,1,1,1,1.5322948485402057
